date,base_population,air_arrival,air_departure,ferry_arrival,ferry_departure,total_arrival,total_departure,net_flow,tourist_stock,estimated_population,data_source
2019-06-05,671811,45235,42370,2887,2704,48122,45074,3048,136072,807883,EASYOCR_EMBED
2019-06-06,671811,49752,42843,3176,2735,52928,45578,7350,143421,815232,EASYOCR_ATTACH
2019-06-07,671811,35303,43736,2253,2792,37556,46528,-8972,134449,806260,EASYOCR_EMBED
2019-06-08,671811,36855,44501,2352,2840,39207,47341,-8134,126315,798126,EASYOCR_EMBED
2019-06-09,671811,40464,43172,2583,2756,43047,45928,-2881,123435,795246,EASYOCR_ATTACH
2019-06-10,671811,41289,40090,2635,2559,43924,42649,1275,124710,796521,EASYOCR_ATTACH
2019-06-11,671811,38882,39180,2482,2501,41364,41681,-317,124393,796204,EASYOCR_EMBED
2019-06-12,671811,39975,39274,2552,2507,42527,41781,746,125140,796951,EASYOCR_ATTACH
2019-06-13,671811,42846,39947,2735,2550,45581,42497,3084,128223,800034,EASYOCR_ATTACH
2019-06-14,671811,42124,40192,2689,2565,44813,42757,2056,130280,802091,EASYOCR_EMBED
2019-06-15,671811,43689,40820,2789,2606,46478,43426,3052,133331,805142,EASYOCR_ATTACH
2019-06-16,671811,39997,41779,2553,2667,42550,44446,-1896,131435,803246,EASYOCR_ATTACH
2019-06-17,671811,41238,42232,2632,2696,43870,44928,-1058,130377,802188,EASYOCR_ATTACH
2019-06-18,671811,38115,42123,2433,2689,40548,44812,-4264,126113,797924,EASYOCR_EMBED
2019-06-19,671811,41088,41070,2623,2622,43711,43692,19,126132,797943,EASYOCR_ATTACH
2019-06-20,671811,42013,40439,2682,2581,44695,43020,1675,127807,799618,EASYOCR_EMBED
2019-06-21,671811,42316,40061,2701,2557,45017,42618,2399,130206,802017,EASYOCR_ATTACH
2019-06-22,671811,43075,40863,2749,2608,45824,43471,2353,132559,804370,EASYOCR_EMBED
2019-06-23,671811,42051,41620,2684,2657,44735,44277,458,133017,804828,EASYOCR_ATTACH
2019-06-24,671811,42938,42296,2741,2700,45679,44996,683,133700,805511,EASYOCR_EMBED
2019-06-25,671811,39257,42547,2506,2716,41763,45263,-3500,130200,802011,EASYOCR_ATTACH
2019-06-26,671811,37638,42225,2402,2695,40040,44920,-4880,125320,797131,EASYOCR_EMBED
2019-06-27,671811,38492,41324,2457,2638,40949,43962,-3013,122308,794119,EASYOCR_ATTACH
2019-06-28,671811,36406,39791,2324,2540,38730,42331,-3601,118706,790517,EASYOCR_EMBED
2019-06-29,671811,34668,38582,2213,2463,36881,41045,-4164,114543,786354,EASYOCR_EMBED
2019-06-30,671811,37274,37494,2379,2393,39653,39887,-234,114309,786120,EASYOCR_EMBED
2019-07-01,671811,38912,36599,2484,2336,41396,38935,2461,116770,788581,EASYOCR_EMBED
2019-07-02,671811,35193,36474,2246,2328,37439,38802,-1363,115407,787218,EASYOCR_ATTACH
2019-07-03,671811,38100,36868,2432,2353,40532,39221,1311,116718,788529,EASYOCR_EMBED
2019-07-04,671811,39641,37149,2530,2371,42171,39520,2651,119369,791180,EASYOCR_EMBED
2019-07-05,671811,38182,37316,2437,2382,40619,39698,921,120290,792101,EASYOCR_EMBED
2019-07-06,671811,39560,37993,2525,2425,42085,40418,1667,121956,793767,EASYOCR_ATTACH
2019-07-07,671811,38904,38515,2483,2458,41387,40973,414,122370,794181,EASYOCR_EMBED
2019-07-08,671811,38760,38882,2474,2482,41234,41364,-130,122240,794051,EASYOCR_ATTACH
2019-07-09,671811,34959,39049,2231,2492,37190,41541,-4351,117889,789700,EASYOCR_EMBED
2019-07-10,671811,36820,38532,2350,2460,39170,40992,-1822,116067,787878,EASYOCR_EMBED
2019-07-11,671811,41009,37724,2618,2408,43627,40132,3495,119562,791373,EASYOCR_EMBED
2019-07-12,671811,38532,37184,2459,2373,40991,39557,1434,120996,792807,EASYOCR_ATTACH
2019-07-13,671811,41175,37860,2628,2417,43803,40277,3526,124522,796333,EASYOCR_ATTACH
2019-07-14,671811,41295,38963,2636,2487,43931,41450,2481,127002,798813,EASYOCR_EMBED
2019-07-15,671811,39655,39793,2531,2540,42186,42333,-147,126855,798666,EASYOCR_EMBED
2019-07-16,671811,36913,40507,2356,2586,39269,43093,-3824,123031,794842,EASYOCR_ATTACH
2019-07-17,671811,37883,40146,2418,2563,40301,42709,-2408,120623,792434,EASYOCR_ATTACH
2019-07-18,671811,38346,39272,2448,2507,40794,41779,-985,119638,791449,EASYOCR_EMBED
2019-07-19,671811,26741,38285,1707,2444,28448,40729,-12281,107357,779168,EASYOCR_EMBED
2019-07-20,671811,28953,36868,1848,2353,30801,39221,-8420,98937,770748,EASYOCR_ATTACH
2019-07-21,671811,42280,34270,2699,2187,44979,36457,8522,107459,779270,EASYOCR_ATTACH
2019-07-22,671811,41856,32283,2672,2061,44528,34344,10184,117643,789454,EASYOCR_ATTACH
2019-07-23,671811,38190,34072,2438,2175,40628,36247,4381,122024,793835,EASYOCR_EMBED
2019-07-24,671811,40881,37545,2609,2397,43490,39942,3548,125572,797383,EASYOCR_ATTACH
2019-07-25,671811,42520,39637,2714,2530,45234,42167,3067,128639,800450,EASYOCR_EMBED
2019-07-26,671811,42695,40438,2725,2581,45420,43019,2401,131040,802851,EASYOCR_EMBED
2019-07-27,671811,49898,41031,3185,2619,53083,43650,9433,140472,812283,EASYOCR_EMBED
2019-07-28,671811,45200,42541,2885,2715,48085,45256,2829,143301,815112,EASYOCR_ATTACH
2019-07-29,671811,44923,44530,2867,2842,47790,47372,418,143719,815530,EASYOCR_EMBED
2019-07-30,671811,42281,46048,2699,2939,44980,48987,-4007,139713,811524,EASYOCR_EMBED
2019-07-31,671811,46829,45528,2989,2906,49818,48434,1384,141097,812908,EASYOCR_EMBED
2019-08-01,671811,48937,45006,3124,2873,52061,47879,4182,145279,817090,EASYOCR_ATTACH
2019-08-02,671811,45262,44904,2889,2866,48151,47770,381,145660,817471,EASYOCR_EMBED
2019-08-03,671811,47494,46099,3032,2943,50526,49042,1484,147144,818955,EASYOCR_ATTACH
2019-08-04,671811,46736,46787,2983,2986,49719,49773,-54,147090,818901,EASYOCR_EMBED
2019-08-05,671811,46760,46859,2985,2991,49745,49850,-105,146985,818796,EASYOCR_EMBED
2019-08-06,671811,38552,46930,2461,2996,41013,49925,-8912,138073,809884,EASYOCR_ATTACH
2019-08-07,671811,40167,45927,2564,2932,42731,48859,-6128,131945,803756,EASYOCR_EMBED
2019-08-08,671811,41704,44118,2662,2816,44366,46934,-2568,129377,801188,EASYOCR_EMBED
2019-08-09,671811,40333,41731,2574,2664,42907,44395,-1488,127889,799700,EASYOCR_EMBED
2019-08-10,671811,40932,40904,2613,2611,43545,43515,30,127919,799730,EASYOCR_ATTACH
2019-08-11,671811,41687,40662,2661,2595,44348,43257,1091,129010,800821,EASYOCR_ATTACH
2019-08-12,671811,44124,40876,2816,2609,46940,43485,3455,132466,804277,EASYOCR_EMBED
2019-08-13,671811,42853,41398,2735,2642,45588,44040,1548,134014,805825,EASYOCR_ATTACH
2019-08-14,671811,44837,42126,2862,2689,47699,44815,2884,136898,808709,EASYOCR_EMBED
2019-08-15,671811,50086,43071,3197,2749,53283,45820,7463,144361,816172,EASYOCR_ATTACH
2019-08-16,671811,40418,44210,2580,2822,42998,47032,-4034,140327,812138,EASYOCR_ATTACH
2019-08-17,671811,41662,45239,2659,2888,44321,48127,-3806,136521,808332,EASYOCR_EMBED
2019-08-18,671811,43646,45053,2786,2876,46432,47929,-1497,135024,806835,EASYOCR_EMBED
2019-08-19,671811,44887,43427,2865,2772,47752,46199,1553,136577,808388,EASYOCR_EMBED
2019-08-20,671811,39862,43074,2544,2749,42406,45823,-3417,133159,804970,EASYOCR_EMBED
2019-08-21,671811,40453,42858,2582,2736,43035,45594,-2559,130600,802411,EASYOCR_ATTACH
2019-08-22,671811,41761,42617,2666,2720,44427,45337,-910,129691,801502,EASYOCR_ATTACH
2019-08-23,671811,41792,41583,2668,2654,44460,44237,223,129914,801725,EASYOCR_EMBED
2019-08-24,671811,44024,41239,2810,2632,46834,43871,2963,132876,804687,EASYOCR_ATTACH
2019-08-25,671811,43399,41543,2770,2652,46169,44195,1974,134850,806661,EASYOCR_EMBED
2019-08-26,671811,44400,42370,2834,2704,47234,45075,2159,137008,808819,EASYOCR_ATTACH
2019-08-27,671811,40853,43232,2608,2760,43461,45992,-2531,134477,806288,EASYOCR_EMBED
2019-08-28,671811,42023,43359,2682,2768,44705,46127,-1422,133056,804867,EASYOCR_ATTACH
2019-08-29,671811,41594,43038,2655,2747,44249,45785,-1536,131520,803331,EASYOCR_EMBED
2019-08-30,671811,40816,42183,2605,2693,43421,44876,-1455,130065,801876,EASYOCR_EMBED
2019-08-31,671811,38819,41799,2478,2668,41297,44467,-3170,126895,798706,EASYOCR_ATTACH
2019-09-01,671811,35768,41133,2283,2626,38051,43759,-5708,121187,792998,EASYOCR_ATTACH
2019-09-02,671811,34653,40088,2212,2559,36865,42647,-5782,115405,787216,EASYOCR_ATTACH
2019-09-03,671811,30780,38316,1965,2446,32745,40762,-8017,107387,779198,EASYOCR_ATTACH
2019-09-04,671811,31002,36105,1979,2305,32981,38410,-5429,101958,773769,EASYOCR_EMBED
2019-09-05,671811,30251,33959,1931,2168,32182,36127,-3945,98013,769824,EASYOCR_ATTACH
2019-09-06,671811,18213,32056,1163,2046,19376,34102,-14726,83287,755098,EASYOCR_ATTACH
2019-09-07,671811,12425,29856,793,1906,13218,31762,-18544,64743,736554,EASYOCR_EMBED
2019-09-08,671811,33332,25662,2128,1638,35460,27300,8160,72903,744714,EASYOCR_EMBED
2019-09-09,671811,28803,21965,1838,1402,30641,23367,7274,80177,751988,EASYOCR_EMBED
2019-09-10,671811,37024,22230,2363,1419,39387,23649,15738,95915,767726,EASYOCR_ATTACH
2019-09-11,671811,44625,26876,2848,1715,47473,28591,18882,114797,786608,EASYOCR_EMBED
2019-09-12,671811,50354,31708,3214,2024,53568,33732,19836,134633,806444,EASYOCR_EMBED
2019-09-13,671811,42844,38244,2735,2441,45579,40685,4894,139527,811338,EASYOCR_EMBED
2019-09-14,671811,40557,42777,2589,2730,43146,45507,-2361,137166,808977,EASYOCR_EMBED
2019-09-15,671811,44203,45018,2821,2873,47024,47891,-867,136299,808110,EASYOCR_ATTACH
2019-09-16,671811,42176,44088,2692,2814,44868,46902,-2034,134265,806076,EASYOCR_ATTACH
2019-09-17,671811,43114,43067,2752,2749,45866,45816,50,134314,806125,EASYOCR_EMBED
2019-09-18,671811,42529,42722,2715,2727,45244,45449,-205,134109,805920,EASYOCR_EMBED
2019-09-19,671811,42018,42689,2682,2725,44700,45414,-714,133395,805206,EASYOCR_EMBED
2019-09-20,671811,37214,42779,2375,2731,39589,45510,-5921,127474,799285,EASYOCR_ATTACH
2019-09-21,671811,30137,41951,1924,2678,32061,44629,-12568,114905,786716,EASYOCR_EMBED
2019-09-22,671811,7550,39841,482,2543,8032,42384,-34352,80554,752365,EASYOCR_EMBED
2019-09-23,671811,48185,33971,3076,2168,51261,36139,15122,95676,767487,EASYOCR_EMBED
2019-09-24,671811,42947,28898,2741,1845,45688,30743,14945,110620,782431,EASYOCR_EMBED
2019-09-25,671811,43120,28732,2752,1834,45872,30566,15306,125926,797737,EASYOCR_ATTACH
2019-09-26,671811,42837,36437,2734,2326,45571,38763,6808,132734,804545,EASYOCR_EMBED
2019-09-27,671811,43264,40487,2762,2584,46025,43071,2954,135688,807499,EASYOCR_EMBED
2019-09-28,671811,43252,43535,2761,2779,46013,46314,-301,135387,807198,EASYOCR_ATTACH
2019-09-29,671811,42460,43053,2710,2748,45170,45801,-631,134756,806567,EASYOCR_EMBED
2019-09-30,671811,37560,43080,2397,2750,39957,45830,-5873,128883,800694,EASYOCR_ATTACH
2019-10-01,671811,34690,42446,2214,2709,36904,45155,-8251,120632,792443,EASYOCR_EMBED
2019-10-02,671811,12901,40696,823,2598,13724,43294,-29570,91061,762872,EASYOCR_ATTACH
2019-10-03,671811,49060,35926,3132,2293,52192,38219,13973,105035,776846,EASYOCR_EMBED
2019-10-04,671811,47680,32030,3043,2044,50723,34075,16648,121683,793494,EASYOCR_EMBED
2019-10-05,671811,42418,32242,2708,2058,45126,34300,10826,132509,804320,EASYOCR_EMBED
2019-10-06,671811,43278,39382,2762,2514,46040,41896,4144,136653,808464,EASYOCR_ATTACH
2019-10-07,671811,41831,42722,2670,2727,44501,45449,-948,135705,807516,EASYOCR_EMBED
2019-10-08,671811,42873,44291,2737,2827,45610,47118,-1508,134197,806008,EASYOCR_EMBED
2019-10-09,671811,44120,43144,2816,2754,46936,45898,1038,135235,807046,EASYOCR_EMBED
2019-10-10,671811,40670,42668,2596,2724,43266,45392,-2126,133109,804920,EASYOCR_ATTACH
2019-10-11,671811,42522,42796,2714,2732,45236,45528,-292,132816,804627,EASYOCR_ATTACH
2019-10-12,671811,43216,42620,2758,2720,45975,45340,635,133452,805263,EASYOCR_EMBED
2019-10-13,671811,43470,42298,2775,2700,46245,44998,1247,134699,806510,EASYOCR_EMBED
2019-10-14,671811,47084,42580,3005,2718,50089,45298,4791,139490,811301,EASYOCR_ATTACH
2019-10-15,671811,46213,43273,2950,2762,49163,46035,3128,142618,814429,EASYOCR_EMBED
2019-10-16,671811,44753,44502,2857,2841,47610,47343,267,142885,814696,EASYOCR_EMBED
2019-10-17,671811,44957,45523,2870,2906,47827,48429,-602,142283,814094,EASYOCR_EMBED
2019-10-18,671811,46226,45623,2951,2912,49177,48535,642,142925,814736,EASYOCR_ATTACH
2019-10-19,671811,47230,45476,3015,2903,50245,48379,1866,144791,816602,EASYOCR_EMBED
2019-10-20,671811,44049,45586,2812,2910,46861,48496,-1635,143155,814966,EASYOCR_ATTACH
2019-10-21,671811,46593,45859,2974,2927,49567,48786,781,143936,815747,EASYOCR_EMBED
2019-10-22,671811,44140,45943,2817,2933,46957,48876,-1919,142018,813829,EASYOCR_EMBED
2019-10-23,671811,46182,45549,2948,2907,49130,48456,674,142692,814503,EASYOCR_EMBED
2019-10-24,671811,44993,45493,2872,2904,47865,48397,-532,142160,813971,EASYOCR_ATTACH
2019-10-25,671811,45191,45217,2885,2886,48076,48103,-27,142132,813943,EASYOCR_EMBED
2019-10-26,671811,46198,45418,2949,2899,49147,48317,830,142962,814773,EASYOCR_EMBED
2019-10-27,671811,41071,45316,2622,2892,43693,48208,-4515,138447,810258,EASYOCR_EMBED
2019-10-28,671811,42964,45091,2742,2878,45706,47969,-2263,136184,807995,EASYOCR_EMBED
2019-10-29,671811,40498,44271,2585,2826,43083,47097,-4014,132170,803981,EASYOCR_EMBED
2019-10-30,671811,40237,42924,2568,2740,42805,45664,-2859,129311,801122,EASYOCR_EMBED
2019-10-31,671811,41340,42020,2639,2682,43979,44702,-723,128588,800399,EASYOCR_EMBED
2019-11-01,671811,44205,41068,2822,2621,47027,43689,3338,131926,803737,EASYOCR_EMBED
2019-11-02,671811,45773,41234,2922,2632,48695,43866,4829,136755,808566,EASYOCR_ATTACH
2019-11-03,671811,45119,42195,2880,2693,47999,44888,3111,139866,811677,EASYOCR_ATTACH
2019-11-04,671811,43230,43718,2759,2791,45989,46509,-520,139345,811156,EASYOCR_ATTACH
2019-11-05,671811,41374,44598,2641,2847,44015,47445,-3430,135915,807726,EASYOCR_EMBED
2019-11-06,671811,41115,44312,2624,2828,43739,47140,-3401,132514,804325,EASYOCR_EMBED
2019-11-07,671811,42819,43186,2733,2757,45552,45943,-391,132123,803934,EASYOCR_EMBED
2019-11-08,671811,44357,42199,2831,2694,47188,44893,2295,134418,806229,EASYOCR_ATTACH
2019-11-09,671811,46106,42128,2943,2689,49049,44817,4232,138650,810461,EASYOCR_ATTACH
2019-11-10,671811,42130,43046,2689,2748,44819,45794,-975,137674,809485,EASYOCR_EMBED
2019-11-11,671811,40820,43939,2606,2805,43425,46744,-3319,134355,806166,EASYOCR_ATTACH
2019-11-12,671811,39009,43905,2490,2802,41499,46707,-5208,129147,800958,EASYOCR_EMBED
2019-11-13,671811,41589,42508,2655,2713,44244,45221,-977,128169,799980,EASYOCR_EMBED
2019-11-14,671811,42672,41235,2724,2632,45396,43867,1529,129699,801510,EASYOCR_EMBED
2019-11-15,671811,43785,40694,2795,2598,46580,43292,3288,132987,804798,EASYOCR_EMBED
2019-11-16,671811,44452,41487,2837,2648,47289,44135,3154,136141,807952,EASYOCR_ATTACH
2019-11-17,671811,41248,42545,2633,2716,43881,45261,-1380,134761,806572,EASYOCR_EMBED
2019-11-18,671811,38875,43256,2481,2761,41356,46017,-4661,130100,801911,EASYOCR_EMBED
2019-11-19,671811,36641,42782,2339,2731,38980,45513,-6533,123567,795378,EASYOCR_ATTACH
2019-11-20,671811,39356,41088,2512,2623,41868,43711,-1843,121724,793535,EASYOCR_EMBED
2019-11-21,671811,42356,39397,2704,2515,45060,41912,3148,124873,796684,EASYOCR_ATTACH
2019-11-22,671811,42337,38798,2702,2476,45039,41275,3764,128636,800447,EASYOCR_EMBED
2019-11-23,671811,42701,39813,2726,2541,45427,42354,3073,131709,803520,EASYOCR_EMBED
2019-11-24,671811,39526,41214,2523,2631,42049,43845,-1796,129913,801724,EASYOCR_EMBED
2019-11-25,671811,38704,41853,2470,2671,41175,44524,-3349,126564,798375,EASYOCR_EMBED
2019-11-26,671811,35965,41400,2296,2643,38261,44043,-5782,120782,792593,EASYOCR_ATTACH
2019-11-27,671811,36589,39880,2335,2546,38924,42426,-3502,117280,789091,EASYOCR_EMBED
2019-11-28,671811,41500,38372,2649,2449,44149,40821,3328,120607,792418,EASYOCR_EMBED
2019-11-29,671811,39960,37578,2551,2399,42511,39977,2534,123141,794952,EASYOCR_ATTACH
2019-11-30,671811,38986,38240,2488,2441,41475,40681,794,123935,795746,EASYOCR_EMBED
2019-12-01,671811,35597,39328,2272,2510,37869,41838,-3969,119965,791776,EASYOCR_EMBED
2019-12-02,671811,33894,39252,2163,2505,36057,41757,-5700,114266,786077,EASYOCR_ATTACH
2019-12-03,671811,31676,38076,2022,2430,33698,40506,-6808,107457,779268,EASYOCR_EMBED
2019-12-04,671811,32505,35893,2075,2291,34580,38184,-3604,103853,775664,EASYOCR_ATTACH
2019-12-05,671811,38725,34051,2472,2173,41197,36224,4973,108826,780637,EASYOCR_EMBED
2019-12-06,671811,39072,33424,2494,2133,41566,35557,6009,114835,786646,EASYOCR_EMBED
2019-12-07,671811,38230,34690,2440,2214,40670,36904,3766,118601,790412,EASYOCR_EMBED
2019-12-08,671811,37984,36813,2424,2350,40408,39163,1245,119846,791657,EASYOCR_EMBED
2019-12-09,671811,37906,38027,2420,2427,40325,40454,-129,119717,791528,EASYOCR_ATTACH
2019-12-10,671811,35002,38354,2234,2448,37236,40802,-3566,116151,787962,EASYOCR_EMBED
2019-12-11,671811,35648,37824,2275,2414,37923,40238,-2315,113836,785647,EASYOCR_EMBED
2019-12-12,671811,42299,37002,2700,2362,44999,39364,5635,119471,791282,EASYOCR_EMBED
2019-12-13,671811,40828,36772,2606,2347,43434,39119,4315,123786,795597,EASYOCR_ATTACH
2019-12-14,671811,40551,37925,2588,2421,43139,40346,2793,126579,798390,EASYOCR_EMBED
2019-12-15,671811,39500,39696,2521,2534,42021,42230,-209,126370,798181,EASYOCR_EMBED
2019-12-16,671811,40027,40402,2555,2579,42582,42981,-399,125971,797782,EASYOCR_EMBED
2019-12-17,671811,37832,40466,2415,2583,40247,43049,-2802,123169,794980,EASYOCR_EMBED
2019-12-18,671811,38234,39808,2440,2541,40675,42349,-1674,121495,793306,EASYOCR_EMBED
2019-12-19,671811,41500,39246,2649,2505,44149,41751,2398,123893,795704,EASYOCR_EMBED
2019-12-20,671811,40103,38906,2560,2483,42663,41389,1274,125168,796979,EASYOCR_EMBED
2019-12-21,671811,42194,39336,2693,2511,44887,41847,3040,128207,800018,EASYOCR_EMBED
2019-12-22,671811,41989,40200,2680,2566,44669,42766,1903,130110,801921,EASYOCR_EMBED
2019-12-23,671811,40785,40907,2603,2611,43388,43518,-130,129980,801791,EASYOCR_EMBED
2019-12-24,671811,39575,41514,2526,2650,42101,44164,-2063,127917,799728,EASYOCR_ATTACH
2019-12-25,671811,40412,41299,2579,2636,42991,43935,-944,126973,798784,EASYOCR_EMBED
2019-12-26,671811,41838,40827,2671,2606,44509,43433,1076,128049,799860,EASYOCR_EMBED
2019-12-27,671811,42522,40493,2714,2585,45236,43078,2158,130207,802018,EASYOCR_EMBED
2019-12-28,671811,43304,40850,2764,2607,46068,43457,2611,132818,804629,EASYOCR_EMBED
2019-12-29,671811,42687,41644,2725,2658,45412,44302,1110,133928,805739,EASYOCR_EMBED
2019-12-30,671811,40675,42386,2596,2706,43271,45092,-1821,132107,803918,EASYOCR_EMBED
2019-12-31,671811,40339,42584,2575,2718,42914,45302,-2388,129719,801530,EASYOCR_EMBED
2020-01-01,674635,38415,42057,2452,2684,40867,44741,-3874,125846,800481,EASYOCR_ATTACH
2020-01-02,674635,40930,41030,2613,2619,43543,43649,-106,125739,800374,EASYOCR_EMBED
2020-01-03,674635,37343,40219,2384,2567,39727,42786,-3059,122680,797315,EASYOCR_ATTACH
2020-01-04,674635,38410,39548,2452,2524,40862,42072,-1210,121470,796105,EASYOCR_ATTACH
2020-01-05,674635,39550,39220,2524,2503,42074,41723,351,121821,796456,EASYOCR_ATTACH
2020-01-06,674635,40404,38656,2579,2467,42983,41123,1860,123682,798317,EASYOCR_EMBED
2020-01-07,674635,35574,38933,2271,2485,37845,41418,-3573,120109,794744,EASYOCR_ATTACH
2020-01-08,674635,40974,38917,2615,2484,43589,41401,2188,122296,796931,EASYOCR_EMBED
2020-01-09,674635,42017,38883,2682,2482,44699,41365,3334,125630,800265,EASYOCR_EMBED
2020-01-10,674635,41204,38932,2630,2485,43834,41417,2417,128047,802682,EASYOCR_ATTACH
2020-01-11,674635,41352,40121,2639,2561,43991,42682,1309,129357,803992,EASYOCR_EMBED
2020-01-12,674635,41010,40895,2618,2610,43628,43505,123,129480,804115,EASYOCR_EMBED
2020-01-13,674635,42702,41361,2726,2640,45428,44001,1427,130907,805542,EASYOCR_ATTACH
2020-01-14,674635,41307,41438,2637,2645,43944,44083,-139,130768,805403,EASYOCR_ATTACH
2020-01-15,674635,39757,41551,2538,2652,42295,44203,-1908,128860,803495,EASYOCR_ATTACH
2020-01-16,674635,40636,41586,2594,2654,43230,44240,-1010,127850,802485,EASYOCR_ATTACH
2020-01-17,674635,39616,41102,2529,2624,42145,43726,-1581,126269,800904,EASYOCR_EMBED
2020-01-18,674635,38971,40568,2487,2589,41458,43157,-1699,124570,799205,EASYOCR_ATTACH
2020-01-19,674635,35329,40106,2255,2560,37584,42666,-5082,119488,794123,EASYOCR_ATTACH
2020-01-20,674635,33723,39244,2153,2505,35876,41749,-5873,113615,788250,EASYOCR_EMBED
2020-01-21,674635,30615,37831,1954,2415,32569,40246,-7677,105938,780573,EASYOCR_EMBED
2020-01-22,674635,37061,35613,2366,2273,39427,37886,1541,107479,782114,EASYOCR_EMBED
2020-01-23,674635,42936,34126,2741,2178,45677,36304,9373,116852,791487,EASYOCR_ATTACH
2020-01-24,674635,45460,34552,2902,2205,48362,36757,11605,128457,803092,EASYOCR_EMBED
2020-01-25,674635,38081,37747,2431,2409,40512,40156,356,128812,803447,EASYOCR_EMBED
2020-01-26,674635,37401,40675,2387,2596,39788,43271,-3483,125329,799964,EASYOCR_ATTACH
2020-01-27,674635,35258,41465,2251,2647,37509,44112,-6603,118727,793362,EASYOCR_EMBED
2020-01-28,674635,35635,39590,2275,2527,37910,42117,-4207,114520,789155,EASYOCR_EMBED
2020-01-29,674635,31487,37631,2010,2402,33497,40033,-6536,107984,782619,EASYOCR_ATTACH
2020-01-30,674635,27581,35686,1761,2278,29342,37964,-8622,99362,773997,EASYOCR_ATTACH
2020-01-31,674635,25920,33895,1654,2163,27574,36058,-8484,90878,765513,EASYOCR_EMBED
2020-02-01,674635,24419,31161,1559,1989,25978,33150,-7172,83707,758342,EASYOCR_EMBED
2020-02-02,674635,22264,28436,1421,1815,23685,30251,-6566,77140,751775,EASYOCR_ATTACH
2020-02-03,674635,19810,26068,1264,1664,21075,27732,-6657,70483,745118,EASYOCR_EMBED
2020-02-04,674635,17783,24036,1135,1534,18918,25570,-6652,63831,738466,EASYOCR_ATTACH
2020-02-05,674635,16093,21999,1027,1404,17120,23403,-6283,57548,732183,EASYOCR_EMBED
2020-02-06,674635,17356,19884,1108,1269,18464,21153,-2689,54859,729494,EASYOCR_EMBED
