date,wti_crude,brent_crude,natural_gas,heating_oil
2022-01-03,76.08000183105469,78.9800033569336,3.815000057220459,2.3573999404907227
2022-01-04,76.98999786376953,80.0,3.7170000076293945,2.4094998836517334
2022-01-05,77.8499984741211,80.80000305175781,3.881999969482422,2.4460999965667725
2022-01-06,79.45999908447266,81.98999786376953,3.812000036239624,2.4776999950408936
2022-01-07,78.9000015258789,81.75,3.9159998893737793,2.481800079345703
2022-01-10,78.2300033569336,80.87000274658203,4.078999996185303,2.487600088119507
2022-01-11,81.22000122070312,83.72000122070312,4.249000072479248,2.5636000633239746
2022-01-12,82.63999938964844,84.66999816894531,4.85699987411499,2.5941998958587646
2022-01-13,82.12000274658203,84.47000122070312,4.269999980926514,2.6085000038146973
2022-01-14,83.81999969482422,86.05999755859375,4.26200008392334,2.6342999935150146
2022-01-18,85.43000030517578,87.51000213623047,4.2829999923706055,2.6740000247955322
2022-01-19,86.95999908447266,88.44000244140625,4.031000137329102,2.6923000812530518
2022-01-20,86.9000015258789,88.37999725341797,3.802000045776367,2.671799898147583
2022-01-21,85.13999938964844,87.88999938964844,3.999000072479248,2.691200017929077
2022-01-24,83.30999755859375,86.2699966430664,4.0269999504089355,2.6273999214172363
2022-01-25,85.5999984741211,88.19999694824219,4.052999973297119,2.669100046157837
2022-01-26,87.3499984741211,89.95999908447266,4.2769999504089355,2.74399995803833
2022-01-27,86.61000061035156,89.33999633789062,6.264999866485596,2.7945001125335693
2022-01-28,86.81999969482422,90.02999877929688,4.638999938964844,2.7855000495910645
2022-01-31,88.1500015258789,91.20999908447266,4.874000072479248,2.759200096130371
2022-02-01,88.19999694824219,89.16000366210938,4.750999927520752,2.7411999702453613
2022-02-02,88.26000213623047,89.47000122070312,5.500999927520752,2.768899917602539
2022-02-03,90.2699966430664,91.11000061035156,4.888000011444092,2.8394999504089355
2022-02-04,92.30999755859375,93.2699966430664,4.572000026702881,2.8750998973846436
2022-02-07,91.31999969482422,92.69000244140625,4.23199987411499,2.8554000854492188
2022-02-08,89.36000061035156,90.77999877929688,4.248000144958496,2.79259991645813
2022-02-09,89.66000366210938,91.55000305175781,4.008999824523926,2.824899911880493
2022-02-10,89.87999725341797,91.41000366210938,3.9590001106262207,2.827199935913086
2022-02-11,93.0999984741211,94.44000244140625,3.940999984741211,2.910900115966797
2022-02-14,95.45999908447266,96.4800033569336,4.195000171661377,2.9618000984191895
2022-02-15,92.06999969482422,93.27999877929688,4.306000232696533,2.859499931335449
2022-02-16,93.66000366210938,94.80999755859375,4.7170000076293945,2.8575000762939453
